Code,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31
300837.SZ,0,1.1806,5.3255,3.4794,2.5837,1.1648,5.0715,0,0,0,4.0145,0,0,0,2.8351,0,0,0,2.3655,0,0,0,0,0,1.1182,0,2.6120,0,0,0,3.1085,0,0,0,2.9195,0,0,0,0,0,0,0,0,0,0,0
300865.SZ,4.1172,1.5360,13.8326,13.5222,10.5182,0,22.0181,0,0,0,17.4688,0,0,0,13.5500,0,0,0,10.6228,0,0,0,0,0,0,0,14.0319,0,0,0,12.3121,0,0,0,10.6406,0,0,0,0,0,0,0,0,0,0,0
300879.SZ,0,1.6639,3.8134,3.7825,2.4456,0,3.9305,0,3.8897,0,5.0378,0,0,0,5.6333,0,0,0,4.2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300902.SZ,0,0.3142,2.3582,1.5110,0.9538,0,3.1394,0,1.1170,0,3.2511,0,1.6906,0,3.3315,0,0.9611,0,2.8372,0,0.9946,0,2.3142,0,0.7363,0,2.7091,0,0,0,2.9643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300943.SZ,0,0.8552,3.6758,2.2690,1.4086,0,3.2976,2.3305,1.5889,0.8156,3.6806,0,1.9693,0.9929,4.4787,0,1.9652,0.8703,3.2833,0,1.5465,0,3.4121,0,1.6075,0,3.4516,0,1.6632,0,2.9432,0,0,0,3.1816,0,1.6139,0,3.9781,0,0,0,4.0372,0,0,0
300950.SZ,0,0.6615,3.1471,0,1.3446,0,2.7465,0,1.3907,0,2.6145,0,0,0,3.1268,0,1.0668,0,2.5780,0,0.9456,0,2.5353,0,1.4467,0,2.3366,0,0,0,3.4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300953.SZ,0,1.3590,3.7955,0,1.4840,0,3.4835,0,1.6246,0,3.6798,0,0,0,2.7970,0,0,0,2.4183,0,0,0,2.3014,0,1.0698,0,2.2881,0,0,0,3.3329,0,0,0,3.5374,0,0,0,0,0,0,0,0,0,0,0
300962.SZ,0,3.3408,14.6125,0,4.4231,0,15.4200,0,5.7931,0,14.3617,0,0,0,10.8447,0,0,0,10.1706,6.4924,0,0,9.9903,0,0,0,8.6250,0,0,0,6.7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300963.SZ,0,0.5832,2.8209,0,1.3342,0,3.0817,0,1.4271,0,3.1398,0,0,0,2.2504,0,0,0,1.8180,0,0,0,0,0,1.4038,0,2.9573,0,0,0,2.9455,0,0,0,2.7604,0,0,0,0,0,0,0,0,0,0,0
300971.SZ,0,0.5284,2.6305,0,1.1210,0,2.7206,0,1.3052,0,3.1180,0,1.3127,0,2.9680,0,1.3092,0,2.6195,0,1.0961,0,2.2871,0,0.9614,0.4038,1.6387,0,0,0,1.4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300984.SZ,2.5607,1.2422,4.2262,0,1.9523,0,4.4518,0,0,0,4.8066,0,0,0,4.2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300988.SZ,0,1.4936,5.0810,0,2.2848,0,5.3210,0,0,0,6.2619,0,0,0,5.6560,0,2.5756,0,5.2858,0,2.5922,0,5.5848,0,2.7359,0,5.6091,2.7171,1.8032,0.8910,5.6115,2.8255,1.8368,0.9373,5.7373,3.0597,2.0447,1.1033,5.0854,4.3449,2.6956,0,5.7931,0,0,0
300990.SZ,0,1.2407,5.1454,0,2.1261,0,4.7184,0,0,0,5.7456,0,0,0,5.3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,0,0.8344,3.2872,0,1.5920,0,3.2518,0,0,0,3.6855,0,0,0,3.0930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301008.SZ,0,0.8041,2.8589,0,1.1676,0,3.1694,0,0,0,3.0134,0,0,0,2.5158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301010.SZ,0,0.3846,3.0087,0,0.9357,0,2.2849,0,0,0,2.0578,0,0,0,2.0323,0,0,0,1.9853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600172.SH,0,0.8362,2.5936,1.5064,0.9683,0.3324,2.2468,1.6613,1.0678,0.4830,2.5215,1.9036,1.3628,0.6088,2.6445,1.8887,1.1488,0.4271,2.3173,1.5379,1.1770,0.5653,3.2429,1.9890,1.5247,0.7812,5.0066,2.5670,2.0267,0.8888,6.8048,3.2534,2.3999,1.4518,8.2730,5.1384,3.8490,1.9393,6.4712,4.1213,2.4743,1.0892,3.6871,2.0479,1.2802,0.4894
600262.SH,0,0.5830,3.5559,2.3457,1.6368,0.9944,4.2572,2.0149,1.2322,0.4879,3.2345,1.9393,1.2733,0.6147,2.2169,1.2106,0.7390,0.2455,2.4269,1.4599,0.8618,0.2978,2.0077,1.2650,0.8211,0.3123,2.3610,1.5853,1.0100,0.4844,3.7402,2.3094,1.7473,1.0340,4.5626,2.8455,1.8750,0.6937,3.3954,2.0188,1.3321,0.4688,2.9633,1.6948,1.2704,0.5280
600302.SH,0,0.5968,2.7707,1.8754,1.0028,0.4361,1.9064,1.3584,0.9330,0.4886,2.4777,1.5973,1.1553,0.6582,2.4797,1.7968,1.2603,0.6540,2.1849,1.5858,1.0352,0.5500,2.5527,1.8656,1.4026,0.7424,3.1891,2.2679,1.5982,0.8460,3.6701,2.4685,1.6233,1.0483,3.3978,2.4045,1.7423,0.9626,4.1184,2.9447,2.1693,1.2539,4.7415,3.1500,2.1235,1.1548
600481.SH,1.4707,0.6049,2.1872,1.0738,0.6452,0.1938,2.4752,1.6639,1.1083,0.3937,3.3474,2.3205,1.4248,0.5380,2.0744,1.0962,0.7604,0.3139,1.9658,1.3388,0.7963,0.4503,3.6393,2.9757,2.6209,1.5663,10.4896,7.0472,4.9706,1.8738,11.6172,7.9642,4.7084,2.1619,10.9553,7.1593,4.4568,2.0085,10.1822,7.6564,5.0087,2.1036,10.4763,7.7295,5.6940,3.0171
600520.SH,0,0.9665,4.2434,2.5690,1.8552,0.7796,3.4342,2.2564,1.3909,0.6223,3.6831,2.3081,1.4805,0.7095,3.9172,2.5753,1.7664,0.8219,2.5775,1.7233,1.0920,0.5384,1.7487,1.3541,0.9239,0.4251,2.4407,1.7828,1.1475,0.5547,2.7274,1.9302,1.2426,0.4745,2.5250,1.8878,1.2511,0.5929,3.3787,2.6019,1.6409,0.9842,3.2052,2.4618,1.5463,0.6878
600560.SH,0,0.4467,2.3188,1.8501,0.9056,0.4004,2.5012,1.7663,1.3047,0.5778,2.2241,1.7780,1.0342,0.4186,2.0114,1.4069,1.0218,0.4500,1.6157,1.2792,0.9930,0.3525,1.7592,1.2658,0.8869,0.4679,1.8771,1.2432,0.9668,0.6538,3.5074,2.5840,2.0305,1.1308,4.4572,3.5580,2.5250,1.3894,4.9189,4.4745,2.5843,1.4016,3.7397,2.6707,1.9065,0.6916
600582.SH,0,0.5704,2.3616,1.4234,0.8915,0.3819,2.0445,1.3143,0.8621,0.4169,1.6738,1.0787,0.6718,0.2619,1.3019,0.7450,0.4578,0.1696,1.0718,0.5712,0.3721,0.1513,1.3542,0.8719,0.6054,0.2480,2.3847,1.3589,0.9200,0.4113,3.0219,1.8027,1.2415,0.5630,4.6491,2.7984,2.0124,0.9301,5.3331,3.0116,2.0257,0.8439,4.7390,2.7882,1.8338,0.8286
600666.SH,0,0.3382,1.0665,0.7048,0.3772,0.1497,1.0437,0.7863,0.5305,0.2514,1.0819,0.6378,0.4780,0.2608,1.0337,0.6373,0.4275,0.2134,1.7827,1.0870,0.6552,0.3350,2.9860,1.6822,1.4300,0.9071,4.5332,2.9001,2.0426,0.8937,7.5053,5.5368,4.1532,2.1214,9.9879,5.0927,3.4345,1.6915,8.1785,5.3390,3.6555,1.6821,8.4356,4.6602,3.3654,1.6662
600843.SH,2.5911,1.3417,5.6810,4.3896,2.6685,1.2041,6.0129,4.2447,2.8491,1.4090,6.3944,4.4555,3.0156,1.5051,7.1778,5.2373,3.4335,1.8042,7.2398,4.9374,3.2000,1.5814,7.4061,5.2733,3.2235,1.8441,7.8908,5.0560,3.4445,1.6666,9.1275,6.2124,4.4091,2.1795,9.6502,6.4453,4.0164,2.0682,8.8615,5.9041,4.0923,2.0785,8.3917,6.5236,4.0102,1.9778
601038.SH,0,4.0464,19.1130,8.3421,5.8691,3.0688,14.1242,7.0790,5.3589,3.8560,6.7406,4.1738,2.6569,1.3986,7.5492,5.9581,4.1544,2.7332,11.4241,8.7861,6.3946,3.1962,10.7765,7.5387,5.2562,2.6751,9.2460,5.1154,3.6642,1.8977,10.8112,5.4752,4.1710,1.9549,12.2749,5.7354,4.4435,0,15.6564,0,6.4984,0,17.9053,0,0,0
601106.SH,0,0.9529,3.7900,1.8591,1.5137,0.8843,1.6472,0.9374,0.6099,0.2653,1.1420,0.6917,0.5616,0.2879,1.0525,0.6271,0.3900,0.1548,0.2777,0.1854,0.1159,0.0398,0.4080,0.2868,0.2035,0.0910,0.6948,0.4534,0.2572,0.0889,0.8020,0.4821,0.2978,0.1325,0.7996,0.5768,0.3864,0.1495,1.0237,0.6536,0.4067,0.1753,1.2895,0.8380,0.5135,0.2463
601399.SH,0,0.4595,2.4225,1.5374,1.0644,0,2.9351,1.6095,1.2350,0.5263,3.4320,0,1.4686,0.6880,1.4037,0.8252,0.4739,0.2379,1.4003,0.9281,0.6494,0.3595,0.9087,0.6642,0.4359,0.1565,1.1659,0.8160,0.5393,0.2198,1.3493,1.0131,0.7680,0.3495,1.0960,0.7740,0.5076,0.1674,2.2869,1.5234,1.0820,0.4697,2.4457,1.5065,0.9962,0.4449
601608.SH,0,0.7093,2.4418,1.6606,1.0117,0.4040,2.1244,1.5513,1.0515,0.4785,2.1963,1.4617,0.9137,0.3715,1.7657,1.2330,0.8233,0.3878,1.4509,1.0132,0.7482,0.3918,1.5759,1.1486,0.7550,0.5109,2.0399,1.4605,1.0803,0.6334,2.0761,1.5634,1.2382,0.6288,3.3582,2.3898,1.7827,0,4.5436,0,0,0,6.6143,0,0,0
601717.SH,0,1.2465,5.0950,3.6788,2.3705,1.2428,5.3895,3.7954,2.5434,1.2660,6.9564,4.7944,3.0719,0.9309,3.1578,2.1687,1.2634,0.3859,1.3585,0.9333,0.5821,0.3038,1.4007,1.0496,0.6777,0.3593,1.7373,1.2586,0.8297,0.4327,2.3551,1.6605,1.1118,0.5850,4.2789,3.3472,2.2344,1.2623,4.9194,3.6883,2.2801,1.1956,5.1928,4.0588,3.1367,0
601798.SH,0,0.0850,1.4350,0.9180,0.5574,0.2320,1.4383,0.8878,0.5674,0.2164,1.0789,0.5052,0.2166,0.0853,1.0084,0.5036,0.3191,0.1178,0.7272,0.4976,0.3521,0.1401,0.9743,0.5747,0.4831,0.1926,1.2098,0.7895,0.5494,0.1688,1.3692,0.8279,0.5489,0.1612,1.4626,1.0559,0.6758,0.1853,1.5412,1.0098,0.7076,0,1.7906,0,0,0
601956.SH,0,0.8816,3.5642,2.4795,0,0,3.6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603012.SH,0.5704,0.2205,1.4808,1.1101,0.7149,0.2552,1.7166,1.1622,0.6693,0.2708,1.3756,0.8671,0.5576,0.2136,1.0148,0.7018,0.4325,0.1493,0.6984,0.4918,0.3593,0.1385,0.9108,0.6706,0.4800,0.2091,1.5119,1.0848,0,0,1.9515,0,0,0,1.7039,0,0,0,1.6454,0,0,0,0,0,0,0
603029.SH,0,0.7099,2.5020,1.1673,0.6169,0.3374,1.8680,1.0170,0.5327,0.3015,1.5118,0.9490,0.4079,0.2679,1.7408,0.8847,0.5009,0.2533,1.3221,0.9372,0.6137,0.3001,1.8042,0,0,0,2.5244,0,0,0,2.6638,0,0,0,2.8972,0,0,0,3.0636,0,0,0,0,0,0,0
603036.SH,0.7104,0.3645,1.6753,1.1631,0.7508,0.3509,1.6992,1.1813,0.7461,0.3378,1.3747,0.8772,0.5476,0.2516,1.2040,0.8756,0.5798,0.2662,1.5014,1.1441,0.8507,0.4340,1.8325,1.2454,0,0,2.3260,0,0,0,2.5646,0,0,0,2.7437,0,0,0,2.8528,0,0,0,0,0,0,0
603076.SH,0,1.1638,3.8451,2.7136,1.6258,0.8798,2.2668,1.8995,1.4466,0.6019,3.1076,2.6028,1.5763,0.8568,3.1531,2.0007,1.5048,0.5170,3.8198,3.2793,0,0,3.9833,0,0,0,4.5081,0,0,0,4.1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603081.SH,0,0.4015,2.3310,1.5437,0.9486,0.3011,1.9323,1.3133,0.8490,0.3792,1.7304,1.2308,0.7976,0.3177,2.1572,1.6021,1.1195,0.4481,2.5991,1.6893,1.1860,0.4130,2.2629,0,0,0,2.2120,0,0,0,2.5051,0,0,0,2.5080,0,0,0,0,0,0,0,0,0,0,0
603095.SH,0,2.8048,6.1160,3.7085,2.5726,1.3459,7.1874,0,4.3125,0,6.2140,4.7371,0,0,6.9129,0,0,0,5.3395,0,0,0,5.1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603115.SH,2.3739,1.1668,4.2342,3.1125,2.0813,0.9803,4.5256,3.4677,2.3674,0,5.3095,0,2.5217,0,5.0087,0,2.3292,0,4.0176,0,0,0,4.1697,0,0,0,4.4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603159.SH,0,1.1792,4.4529,3.0461,1.8907,0.9071,4.2940,3.1044,2.1418,1.1555,4.9369,3.8667,2.4476,1.2551,4.8584,4.2086,2.6887,1.2880,4.9667,3.9238,2.5980,0,5.5345,0,2.6798,0,5.3358,0,0,0,5.4636,0,0,0,5.7454,0,0,0,5.1119,0,0,0,0,0,0,0
603169.SH,0.9260,0.4180,1.4731,0.9561,0.6194,0.3266,1.5956,1.0208,0.7087,0.3580,1.1522,1.1002,0.6594,0.3077,1.7077,1.5477,0.9740,0.1229,1.2855,0.8715,0.6097,0.2970,2.0729,1.7718,1.5002,0.2146,1.4069,1.0122,0.7048,0,1.5991,0,0,0,1.9599,0,0,0,2.4202,0,0,0,0,0,0,0
603185.SH,0,11.5319,10.8876,6.6609,2.5108,1.0487,2.2956,1.2899,0.7826,0.3526,3.0865,0,2.0280,0,7.1934,0,0,0,9.3716,0,0,0,4.0199,0,0,0,3.2385,0,0,0,0,0,0,0,0,0,0,0,6.9211,0,0,0,6.7524,0,0,0
603277.SH,0,2.6757,10.7448,6.9586,4.2645,2.0515,14.4715,9.5680,6.2005,3.1363,17.2696,9.8564,6.6524,2.8760,18.4699,11.6411,7.2056,3.3226,15.5101,11.0157,6.4331,0,15.6144,0,8.0524,0,22.2929,0,0,0,27.6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603279.SH,0,2.0355,6.5180,4.1148,2.4886,0.9232,5.7326,4.2594,2.8040,1.4080,5.2963,0,2.4183,1.1385,4.2614,0,1.8238,0.7252,2.7476,0,1.1403,0,2.4310,0,1.1894,0,3.2761,0,1.6661,0,3.7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603283.SH,0.7482,0.2833,2.3024,1.8968,1.3786,0.6739,3.2494,2.3345,1.6855,0.9728,4.0764,2.9727,2.6469,2.5360,6.2715,2.5290,0,0.3693,5.6249,0,0,0,15.9506,0,0,0,12.0483,0,0,0,2.6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603318.SH,0,3.2497,6.0424,2.7068,1.1284,0.5296,1.1167,0.8207,0.4761,0.1686,1.2547,0.9747,0.8311,0.4543,1.6845,1.1214,0.6831,0.2181,1.1051,0.6735,0.4708,0.1553,1.2491,0.8428,0.6605,0.2185,2.2687,0,0.9899,0,3.0379,0,0,0,2.8947,0,0,0,2.3633,0,0,0,0,0,0,0
603324.SH,0,0.4238,2.2859,0,0.8674,0,2.1862,0,1.0345,0,2.8486,0,0,0,2.9648,0,0,0,1.9906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603337.SH,0,2.2669,8.2962,5.8269,3.8228,1.8774,8.5726,5.8187,4.0702,2.1179,12.1962,8.6759,6.8279,3.5306,13.4660,9.4561,5.6096,3.0276,10.5396,6.6378,4.2268,3.1929,10.0297,0,0,0,9.9890,6.0358,0,0,8.5443,0,0,0,5.6628,0,0,0,6.9366,0,0,0,0,0,0,0
603339.SH,0,6.7606,27.0358,19.1545,13.0177,5.6299,27.1618,19.4027,11.8447,5.0858,16.6529,9.5693,6.1877,3.0571,11.2953,8.7948,5.7454,2.4945,7.9518,5.8564,3.8810,2.1184,10.6631,0,7.3140,0,16.0056,0,0,0,16.4967,0,0,0,16.5830,0,0,0,20.3992,0,0,0,0,0,0,0
603656.SH,0,0.7013,4.5723,3.1056,1.8668,0.7300,4.0460,2.7712,1.6173,0.7233,4.5021,3.0753,1.9833,1.0484,4.7354,3.1296,1.9791,0.9262,4.8952,3.3446,2.2649,1.0691,5.1731,0,0,0,6.3970,0,0,0,6.5657,0,0,0,5.2508,0,0,0,0,0,0,0,0,0,0,0
603690.SH,0,0.2489,1.5573,0.8925,0.6318,0.1450,1.5432,0.8983,0.5185,0.1985,1.6881,0.9208,0.5217,0.2166,1.2882,0.7890,0.5798,0.1986,1.2404,0.8263,0.5321,0.1910,1.1696,0.7888,0,0,1.2207,0,0,0,1.4860,0,0,0,1.7550,0,0,0,2.2407,0,0,0,0,0,0,0
603698.SH,0,0.5274,2.7618,1.4613,0.6806,0.0667,2.4792,1.6511,1.2266,0.2839,2.6533,1.2523,0.9734,0.2010,1.7469,1.0189,0.8061,0.2139,1.7552,0.7966,0.5852,0.1853,2.4101,1.5987,1.2888,0.3612,3.1397,0,1.6042,0,4.9589,0,0,0,5.4952,0,0,0,5.0011,0,0,0,0,0,0,0
603726.SH,0,1.1796,4.5906,3.1661,1.8504,0.8345,5.1019,4.0410,2.3595,1.1477,5.4214,3.9794,2.3261,1.1820,5.8317,3.8440,2.5983,1.2091,5.5691,3.6957,2.7021,1.3293,5.9134,0,0,0,5.5314,0,0,0,5.4793,0,0,0,6.3802,0,0,0,7.5714,0,0,0,0,0,0,0
603789.SH,0,0.2355,0.4401,0.3533,0.2225,0.0796,1.3281,1.0504,0.7424,0.4541,1.7971,1.5221,1.0433,0.2225,3.8819,3.4895,2.6677,1.5312,9.1757,7.7041,6.0649,4.3660,56.9376,23.6010,48.3676,0,137.6485,0,96.7128,0,198.0489,0,0,0,125.8745,0,0,0,58.7451,0,0,0,0,0,0,0
603855.SH,0,0.4615,2.2992,1.5695,0.9903,0.4201,2.2737,1.4807,0.9510,0.4345,1.8928,1.2638,0.7929,0.3502,1.7179,1.1662,0.7050,0.2315,1.4913,0.9030,0.5410,0.2006,1.6988,0,0,0,1.8881,0,0,0,1.9026,0,0,0,2.2142,0,0,0,0,0,0,0,0,0,0,0
603860.SH,0,0.2247,1.7016,0.8273,0.4332,0.1075,1.9608,0.9829,0.6215,0.2862,1.8938,1.0587,0.6956,0.2263,2.1926,1.3076,0.8770,0.3390,2.5943,1.3896,0.9008,0.3020,2.4105,0,0,0,2.6144,1.6811,0,0,2.8334,0,0,0,2.6031,0,0,0,2.3207,0,0,0,0,0,0,0
603895.SH,0,0.5087,2.2128,1.5335,0.9945,0.3194,1.6810,1.3069,0.9287,0.3326,2.0102,1.6248,1.2393,0.5547,2.6105,0,1.4392,1.1245,3.5861,0,0,1.5789,3.5329,0,0,0,3.6243,0,0,0,3.9151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603901.SH,0,1.2832,5.0059,3.5077,1.9577,0.7488,4.6794,3.2713,2.1501,0,4.2046,2.9570,1.9645,0.8096,4.2645,2.9356,2.0535,0.9373,4.2820,3.1495,2.0503,0.9273,4.6463,3.4238,2.1969,0.9980,4.7883,0,2.0708,0,4.6823,0,0,0,5.4680,0,0,0,5.3521,0,0,0,0,0,0,0
603912.SH,0,0.5013,2.5647,1.6496,1.0345,0.3361,3.4402,2.4334,1.7153,0.9814,3.8197,2.3213,1.4376,0.6291,3.5158,2.4387,1.6947,0.8116,3.9186,2.8358,0,0.7539,3.4803,0,0,0,3.4984,0,0,0,4.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603956.SH,0,0.2548,1.8151,1.0690,0.5916,0.1681,1.9934,1.2954,0.7968,0.2140,2.0238,0,0.8640,0,2.4347,0,1.0590,0,2.8932,0,1.3613,0,3.2562,2.2249,1.4478,0,4.1216,0,0,0,4.4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603960.SH,0,1.0909,5.3787,3.6942,2.7331,1.1990,5.1561,3.5470,2.3408,0.9548,5.1347,4.7668,2.8470,1.1391,3.9430,3.4454,2.2200,1.1640,2.9168,1.2418,1.5278,0.2698,2.2226,0,0,0,2.4895,0,0,0,4.2354,0,0,0,4.2731,0,0,0,0,0,0,0,0,0,0,0
605060.SH,0,0.7954,3.8632,0,1.9975,0,4.6872,0,0,0,5.2964,0,0,0,8.0859,0,0,0,16.2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605117.SH,0,2.7002,10.5458,0,5.9666,0,12.7382,0,0,0,15.0791,0,0,0,25.6760,0,0,0,19.7408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605123.SH,0,0.6180,2.7156,1.8897,1.2136,0,3.4937,0,1.6743,0,3.1611,0,0,0,2.5555,0,0,0,1.8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605186.SH,0,0.1937,1.6516,1.1329,0.8432,0,2.3455,0,1.1340,0,2.4774,0,0,0,2.9400,0,0,0,3.0436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605208.SH,0,1.6328,5.9560,4.4806,2.4965,0,5.9023,0,0,0,5.3468,0,0,0,5.8500,0,0,0,5.6735,0,0,0,0,0,0,2.2032,12.5480,8.5039,5.0425,2.5935,15.0998,8.6827,5.0509,2.7376,17.6540,12.0117,7.4508,5.4357,22.3514,10.9116,0,0,22.4621,0,0,0
605259.SH,0,2.6692,9.9817,0,3.7720,0,10.1041,0,0,0,8.7695,0,0,0,8.1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605305.SH,0,0.8735,3.4038,0,1.4214,0,2.6416,1.7051,1.1140,0.4552,2.0291,0,0.8749,0.3729,2.0474,0,0.8877,0.3484,1.9050,0,0.8048,0,1.9434,0,0.7749,0,2.0017,0,0.7824,0.3460,2.0611,0,0,0,1.7311,0,0,0,0,0,0,0,0,0,0,0
605389.SH,0,1.0189,3.8761,0,1.9278,0,3.5775,0,0,0,4.2162,0,0,0,3.4123,0,0,0,1.6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688006.SH,0,0.8878,4.2237,2.8327,1.5824,0.4655,4.8717,3.6047,2.2891,0,8.1654,0,3.7824,0,9.9007,0,0,0,8.5909,0,0,0,8.5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688022.SH,0,0.2945,2.9790,2.1796,1.2785,0.0840,3.8641,2.7554,1.6420,0.5600,5.7204,0,0,0,6.8418,0,0,0,7.5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688057.SH,0,0.3159,1.5235,1.1345,0.7536,0,1.2452,0.8858,0.6499,0.2231,1.3288,0,0.6002,0.2175,1.0008,0,0.4726,0.0357,0.5842,0,0.2212,0,1.3988,0,0.5095,0,1.6521,0,0.8676,0,2.3009,0,1.6644,0,2.3654,0,0,0,0,0,0,0,0,0,0,0
688092.SH,0,1.2343,5.4749,3.6578,2.2198,0,5.6299,0,0,0,5.9894,0,0,0,5.6031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688097.SH,0,0.4160,2.3143,1.4695,0,0.1664,2.2509,0,1.0342,0,2.4729,0,0,0,2.4397,0,0,0,2.6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688128.SH,0,0.9981,4.5500,2.9721,2.1563,0.8342,5.0155,3.4457,2.3814,1.1124,5.2577,0,0,0,5.1078,0,0,0,4.7228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688215.SH,0,0.2568,1.2594,0.9703,0.6261,0,2.6485,1.9649,0,0,2.4351,0,1.3396,0,2.1761,0,1.0087,0,2.3786,0,1.3405,0,3.9518,0,2.7791,0,1.1697,0,0.3561,0,1.0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688309.SH,0,0.1465,1.8818,1.3355,1.0904,0.5106,4.8917,0,3.4662,0,6.6501,0,3.3736,0,1.7104,0,0.8909,0,2.1342,0,0,0,21.3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688310.SH,0,0.4814,2.6518,1.7245,1.1789,0.2203,2.4211,1.4285,1.1137,0,3.2269,0,0.9119,0,2.4556,0,0.7034,0,1.9806,0,0.6573,0,2.8093,0,0.9069,0,4.4943,0,0,0,6.4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688312.SH,0,0.5725,2.6917,1.9699,1.3987,0.5698,2.4927,1.6451,0,0.4203,1.9022,0,0,0,2.5934,0,0,0,4.1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688355.SH,0,1.4275,5.0144,0,2.0973,0,5.2854,0,0,0,5.4907,0,0,0,4.8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688360.SH,0,1.2719,3.7895,2.1672,1.2432,0.3774,3.3120,0,1.4578,0,3.3694,0,0,0,3.5672,0,0,0,2.8107,0,1.2795,0,3.6916,0,2.6541,0,4.8323,0,1.9618,0,5.0813,0,2.6742,0,4.8106,0,0,0,4.4214,0,0,0,0,0,0,0
688377.SH,0,0.6487,3.4784,2.6200,1.6100,0.8826,3.7221,0,1.7237,0,3.5041,0,0,0,3.1894,0,0,0,2.0226,0,0,0,2.0824,0,0,0,2.9319,0,1.4274,0,3.4251,0,0,0,3.7774,0,0,0,3.3940,0,0,0,0,0,0,0
