,Code,Name,一级行业,二级行业,上市日期,行业
2704,300355.SZ,蒙草生态,建筑,建筑施工,2012/9/27,建筑施工
2705,300495.SZ,*ST美尚,建筑,建筑施工,2015/12/22,建筑施工
2706,300517.SZ,海波重科,建筑,建筑施工,2016/7/19,建筑施工
2707,300536.SZ,农尚环境,建筑,建筑施工,2016/9/20,建筑施工
2708,300712.SZ,永福股份,建筑,建筑施工,2017/10/31,建筑施工
2709,300860.SZ,锋尚文化,建筑,建筑施工,2020/8/24,建筑施工
2710,300948.SZ,冠中生态,建筑,建筑施工,2021/2/25,建筑施工
2711,600039.SH,四川路桥,建筑,建筑施工,2003/3/25,建筑施工
2712,600068.SH,葛洲坝,建筑,建筑施工,1997/5/26,建筑施工
2713,600170.SH,上海建工,建筑,建筑施工,1998/6/23,建筑施工
2714,600248.SH,陕西建工,建筑,建筑施工,2000/6/22,建筑施工
2715,600284.SH,浦东建设,建筑,建筑施工,2004/3/16,建筑施工
2716,600326.SH,西藏天路,建筑,建筑施工,2001/1/16,建筑施工
2717,600477.SH,杭萧钢构,建筑,建筑施工,2003/11/10,建筑施工
2718,600491.SH,龙元建设,建筑,建筑施工,2004/5/24,建筑施工
2719,600496.SH,精工钢构,建筑,建筑施工,2002/6/5,建筑施工
2720,600502.SH,安徽建工,建筑,建筑施工,2003/4/15,建筑施工
2721,600512.SH,腾达建设,建筑,建筑施工,2002/12/26,建筑施工
2722,600528.SH,中铁工业,建筑,建筑施工,2001/5/28,建筑施工
2723,600545.SH,卓郎智能,建筑,建筑施工,2003/12/3,建筑施工
2724,600610.SH,中毅达,建筑,建筑施工,1992/8/5,建筑施工
2725,600820.SH,隧道股份,建筑,建筑施工,1994/1/28,建筑施工
2726,600853.SH,龙建股份,建筑,建筑施工,1994/4/4,建筑施工
2727,600939.SH,重庆建工,建筑,建筑施工,2017/2/21,建筑施工
2728,600970.SH,中材国际,建筑,建筑施工,2005/4/12,建筑施工
2729,601068.SH,中铝国际,建筑,建筑施工,2018/8/31,建筑施工
2730,601117.SH,中国化学,建筑,建筑施工,2010/1/7,建筑施工
2731,601186.SH,中国铁建,建筑,建筑施工,2008/3/10,建筑施工
2732,601226.SH,华电重工,建筑,建筑施工,2014/12/11,建筑施工
2733,601390.SH,中国中铁,建筑,建筑施工,2007/12/3,建筑施工
2734,601611.SH,中国核建,建筑,建筑施工,2016/6/6,建筑施工
2735,601618.SH,中国中冶,建筑,建筑施工,2009/9/21,建筑施工
2736,601668.SH,中国建筑,建筑,建筑施工,2009/7/29,建筑施工
2737,601669.SH,中国电建,建筑,建筑施工,2011/10/18,建筑施工
2738,601789.SH,宁波建工,建筑,建筑施工,2011/8/16,建筑施工
2739,601800.SH,中国交建,建筑,建筑施工,2012/3/9,建筑施工
2740,603007.SH,ST花王,建筑,建筑施工,2016/8/26,建筑施工
2741,603098.SH,森特股份,建筑,建筑施工,2016/12/16,建筑施工
2742,603300.SH,华铁应急,建筑,建筑施工,2015/5/29,建筑施工
2743,603316.SH,诚邦股份,建筑,建筑施工,2017/6/19,建筑施工
2744,603359.SH,东珠生态,建筑,建筑施工,2017/9/1,建筑施工
2745,603637.SH,镇海股份,建筑,建筑施工,2017/2/8,建筑施工
2746,603717.SH,天域生态,建筑,建筑施工,2017/3/27,建筑施工
2747,603778.SH,乾景园林,建筑,建筑施工,2015/12/31,建筑施工
2748,603815.SH,交建股份,建筑,建筑施工,2019/10/21,建筑施工
2749,603843.SH,正平股份,建筑,建筑施工,2016/9/5,建筑施工
2750,603887.SH,城地香江,建筑,建筑施工,2016/10/10,建筑施工
2751,603929.SH,亚翔集成,建筑,建筑施工,2016/12/30,建筑施工
2752,603955.SH,大千生态,建筑,建筑施工,2017/3/10,建筑施工
2753,603959.SH,百利科技,建筑,建筑施工,2016/5/17,建筑施工
2754,605178.SH,时空科技,建筑,建筑施工,2020/8/21,建筑施工
2755,605289.SH,罗曼股份,建筑,建筑施工,2021/4/26,建筑施工
2756,605303.SH,园林股份,建筑,建筑施工,2021/3/1,建筑施工
2757,900906.SH,中毅达B,建筑,建筑施工,1992/7/28,建筑施工
2788,000088.SZ,盐田港,交通运输,公路铁路,1997/7/28,交通运输
2789,000429.SZ,粤高速A,交通运输,公路铁路,1998/2/20,交通运输
2790,000548.SZ,湖南投资,交通运输,公路铁路,1993/12/20,交通运输
2791,000755.SZ,山西路桥,交通运输,公路铁路,1997/6/27,交通运输
2792,000828.SZ,东莞控股,交通运输,公路铁路,1997/6/17,交通运输
2793,000885.SZ,城发环境,交通运输,公路铁路,1999/3/19,交通运输
2794,000886.SZ,海南高速,交通运输,公路铁路,1998/1/23,交通运输
2795,000900.SZ,现代投资,交通运输,公路铁路,1999/1/28,交通运输
2796,001965.SZ,招商公路,交通运输,公路铁路,2017/12/25,交通运输
2797,002357.SZ,富临运业,交通运输,公路铁路,2010/2/10,交通运输
2798,002627.SZ,三峡旅游,交通运输,公路铁路,2011/11/3,交通运输
2799,200429.SZ,粤高速B,交通运输,公路铁路,1996/8/15,交通运输
2800,600012.SH,皖通高速,交通运输,公路铁路,2003/1/7,交通运输
2801,600020.SH,中原高速,交通运输,公路铁路,2003/8/8,交通运输
2802,600033.SH,福建高速,交通运输,公路铁路,2001/2/9,交通运输
2803,600035.SH,楚天高速,交通运输,公路铁路,2004/3/10,交通运输
2804,600106.SH,重庆路桥,交通运输,公路铁路,1997/6/18,交通运输
2805,600125.SH,铁龙物流,交通运输,公路铁路,1998/5/11,交通运输
2806,600269.SH,赣粤高速,交通运输,公路铁路,2000/5/18,交通运输
2807,600350.SH,山东高速,交通运输,公路铁路,2002/3/18,交通运输
2808,600368.SH,五洲交通,交通运输,公路铁路,2000/12/21,交通运输
2809,600377.SH,宁沪高速,交通运输,公路铁路,2001/1/16,交通运输
2810,600548.SH,深高速,交通运输,公路铁路,2001/12/25,交通运输
2811,600561.SH,江西长运,交通运输,公路铁路,2002/7/16,交通运输
2812,600611.SH,大众交通,交通运输,公路铁路,1992/8/7,交通运输
2813,600650.SH,锦江在线,交通运输,公路铁路,1993/6/7,交通运输
2814,600662.SH,强生控股,交通运输,公路铁路,1993/6/14,交通运输
2815,600834.SH,申通地铁,交通运输,公路铁路,1994/2/24,交通运输
2816,601006.SH,大秦铁路,交通运输,公路铁路,2006/8/1,交通运输
2817,601107.SH,四川成渝,交通运输,公路铁路,2009/7/27,交通运输
2818,601188.SH,龙江交通,交通运输,公路铁路,2010/3/19,交通运输
2819,601333.SH,广深铁路,交通运输,公路铁路,2006/12/22,交通运输
2820,601518.SH,吉林高速,交通运输,公路铁路,2010/3/19,交通运输
2821,601816.SH,京沪高铁,交通运输,公路铁路,2020/1/16,交通运输
2822,603032.SH,*ST德新,交通运输,公路铁路,2017/1/5,交通运输
2823,603069.SH,海汽集团,交通运输,公路铁路,2016/7/12,交通运输
2824,900903.SH,大众B股,交通运输,公路铁路,1992/7/22,交通运输
2825,900914.SH,锦在线B,交通运输,公路铁路,1993/10/18,交通运输
2826,000089.SZ,深圳机场,交通运输,航空机场,1998/4/20,交通运输
2827,000099.SZ,中信海直,交通运输,航空机场,2000/7/31,交通运输
2828,002928.SZ,华夏航空,交通运输,航空机场,2018/3/2,交通运输
2829,600004.SH,白云机场,交通运输,航空机场,2003/4/28,交通运输
2830,600009.SH,上海机场,交通运输,航空机场,1998/2/18,交通运输
2831,600029.SH,南方航空,交通运输,航空机场,2003/7/25,交通运输
2832,600115.SH,中国东航,交通运输,航空机场,1997/11/5,交通运输
2833,600221.SH,*ST海航,交通运输,航空机场,1999/11/25,交通运输
2834,600897.SH,厦门空港,交通运输,航空机场,1996/5/31,交通运输
2835,601021.SH,春秋航空,交通运输,航空机场,2015/1/21,交通运输
2836,601111.SH,中国国航,交通运输,航空机场,2006/8/18,交通运输
2837,603885.SH,吉祥航空,交通运输,航空机场,2015/5/27,交通运输
2838,900945.SH,*ST海航B,交通运输,航空机场,1997/6/26,交通运输
2839,000507.SZ,珠海港,交通运输,航运港口,1993/3/26,交通运输
2840,000520.SZ,长航凤凰,交通运输,航运港口,1993/10/25,交通运输
2841,000582.SZ,北部湾港,交通运输,航运港口,1995/11/2,交通运输
2842,000905.SZ,厦门港务,交通运输,航运港口,1999/4/29,交通运输
2843,001205.SZ,盛航股份,交通运输,航运港口,2021/5/13,交通运输
2844,001872.SZ,招商港口,交通运输,航运港口,1993/5/5,交通运输
2845,002040.SZ,南京港,交通运输,航运港口,2005/3/25,交通运输
2846,002320.SZ,海峡股份,交通运输,航运港口,2009/12/16,交通运输
2847,002492.SZ,恒基达鑫,交通运输,航运港口,2010/11/2,交通运输
2848,201872.SZ,招港B,交通运输,航运港口,1993/5/5,交通运输
2849,600017.SH,日照港,交通运输,航运港口,2006/10/17,交通运输
2850,600018.SH,上港集团,交通运输,航运港口,2006/10/26,交通运输
2851,600026.SH,中远海能,交通运输,航运港口,2002/5/23,交通运输
2852,600190.SH,锦州港,交通运输,航运港口,1999/6/9,交通运输
2853,600279.SH,重庆港九,交通运输,航运港口,2000/7/31,交通运输
2854,600428.SH,中远海特,交通运输,航运港口,2002/4/18,交通运输
2855,600717.SH,天津港,交通运输,航运港口,1996/6/14,交通运输
2856,600798.SH,宁波海运,交通运输,航运港口,1997/4/23,交通运输
2857,601000.SH,唐山港,交通运输,航运港口,2010/7/5,交通运输
2858,601008.SH,连云港,交通运输,航运港口,2007/4/26,交通运输
2859,601018.SH,宁波港,交通运输,航运港口,2010/9/28,交通运输
2860,601228.SH,广州港,交通运输,航运港口,2017/3/29,交通运输
2861,601298.SH,青岛港,交通运输,航运港口,2019/1/21,交通运输
2862,601326.SH,秦港股份,交通运输,航运港口,2017/8/16,交通运输
2863,601598.SH,中国外运,交通运输,航运港口,2019/1/18,交通运输
2864,601866.SH,中远海发,交通运输,航运港口,2007/12/12,交通运输
2865,601872.SH,招商轮船,交通运输,航运港口,2006/12/1,交通运输
2866,601880.SH,辽港股份,交通运输,航运港口,2010/12/6,交通运输
2867,601919.SH,中远海控,交通运输,航运港口,2007/6/26,交通运输
2868,601975.SH,招商南油,交通运输,航运港口,2019/1/8,交通运输
2869,603167.SH,渤海轮渡,交通运输,航运港口,2012/9/6,交通运输
2870,900952.SH,锦港B股,交通运输,航运港口,1998/5/19,交通运输
2871,000557.SZ,西部创业,交通运输,物流,1994/6/17,交通运输
2872,001202.SZ,炬申股份,交通运输,物流,2021/4/29,交通运输
2873,002010.SZ,传化智联,交通运输,物流,2004/6/29,交通运输
2874,002120.SZ,韵达股份,交通运输,物流,2007/3/6,交通运输
2875,002183.SZ,怡亚通,交通运输,物流,2007/11/13,交通运输
2876,002210.SZ,*ST飞马,交通运输,物流,2008/1/30,交通运输
2877,002245.SZ,蔚蓝锂芯,交通运输,物流,2008/6/5,交通运输
2878,002352.SZ,顺丰控股,交通运输,物流,2010/2/5,交通运输
2879,002468.SZ,申通快递,交通运输,物流,2010/9/8,交通运输
2880,002711.SZ,欧浦退(退市),交通运输,物流,2014/1/27,交通运输
2881,002769.SZ,普路通,交通运输,物流,2015/6/29,交通运输
2882,002800.SZ,天顺股份,交通运输,物流,2016/5/30,交通运输
2883,002889.SZ,东方嘉盛,交通运输,物流,2017/7/31,交通运输
2884,002930.SZ,宏川智慧,交通运输,物流,2018/3/28,交通运输
2885,300013.SZ,新宁物流,交通运输,物流,2009/10/30,交通运输
2886,300240.SZ,飞力达,交通运输,物流,2011/7/6,交通运输
2887,300350.SZ,华鹏飞,交通运输,物流,2012/8/21,交通运输
2888,300873.SZ,海晨股份,交通运输,物流,2020/8/24,交通运输
2889,600057.SH,厦门象屿,交通运输,物流,1997/6/4,交通运输
2890,600119.SH,长江投资,交通运输,物流,1998/1/15,交通运输
2891,600153.SH,建发股份,交通运输,物流,1998/6/16,交通运输
2892,600179.SH,安通控股,交通运输,物流,1998/11/4,交通运输
2893,600180.SH,瑞茂通,交通运输,物流,1998/7/3,交通运输
2894,600233.SH,圆通速递,交通运输,物流,2000/6/8,交通运输
2895,600787.SH,中储股份,交通运输,物流,1997/1/21,交通运输
2896,600794.SH,保税科技,交通运输,物流,1997/3/6,交通运输
2897,601156.SH,东航物流,交通运输,物流,2021/6/9,交通运输
2898,603056.SH,德邦股份,交通运输,物流,2018/1/16,交通运输
2899,603066.SH,音飞储存,交通运输,物流,2015/6/11,交通运输
2900,603117.SH,万林物流,交通运输,物流,2015/6/29,交通运输
2901,603128.SH,华贸物流,交通运输,物流,2012/5/29,交通运输
2902,603223.SH,恒通股份,交通运输,物流,2015/6/30,交通运输
2903,603329.SH,上海雅仕,交通运输,物流,2017/12/29,交通运输
2904,603535.SH,嘉诚国际,交通运输,物流,2017/8/8,交通运输
2905,603565.SH,中谷物流,交通运输,物流,2020/9/25,交通运输
2906,603569.SH,长久物流,交通运输,物流,2016/8/10,交通运输
2907,603648.SH,畅联股份,交通运输,物流,2017/9/13,交通运输
2908,603713.SH,密尔克卫,交通运输,物流,2018/7/13,交通运输
2909,603813.SH,原尚股份,交通运输,物流,2017/9/18,交通运输
2910,603836.SH,海程邦达,交通运输,物流,2021/5/26,交通运输
2911,603871.SH,嘉友国际,交通运输,物流,2018/2/6,交通运输
2912,603967.SH,中创物流,交通运输,物流,2019/4/29,交通运输
2922,000552.SZ,靖远煤电,煤炭,煤炭开采洗选,1994/1/6,煤炭开采洗选
2923,000780.SZ,ST平能,煤炭,煤炭开采洗选,1997/6/6,煤炭开采洗选
2924,000937.SZ,冀中能源,煤炭,煤炭开采洗选,1999/9/9,煤炭开采洗选
2925,000983.SZ,山西焦煤,煤炭,煤炭开采洗选,2000/7/26,煤炭开采洗选
2926,002128.SZ,露天煤业,煤炭,煤炭开采洗选,2007/4/18,煤炭开采洗选
2927,600121.SH,郑州煤电,煤炭,煤炭开采洗选,1998/1/7,煤炭开采洗选
2928,600123.SH,兰花科创,煤炭,煤炭开采洗选,1998/12/17,煤炭开采洗选
2929,600157.SH,永泰能源,煤炭,煤炭开采洗选,1998/5/13,煤炭开采洗选
2930,600188.SH,兖州煤业,煤炭,煤炭开采洗选,1998/7/1,煤炭开采洗选
2931,600348.SH,华阳股份,煤炭,煤炭开采洗选,2003/8/21,煤炭开采洗选
2932,600395.SH,盘江股份,煤炭,煤炭开采洗选,2001/5/31,煤炭开采洗选
2933,600397.SH,安源煤业,煤炭,煤炭开采洗选,2002/7/2,煤炭开采洗选
2934,600403.SH,ST大有,煤炭,煤炭开采洗选,2003/10/9,煤炭开采洗选
2935,600508.SH,上海能源,煤炭,煤炭开采洗选,2001/8/29,煤炭开采洗选
2936,600546.SH,山煤国际,煤炭,煤炭开采洗选,2003/7/31,煤炭开采洗选
2937,600575.SH,淮河能源,煤炭,煤炭开采洗选,2003/3/28,煤炭开采洗选
2938,600971.SH,恒源煤电,煤炭,煤炭开采洗选,2004/8/17,煤炭开采洗选
2939,600985.SH,淮北矿业,煤炭,煤炭开采洗选,2004/4/28,煤炭开采洗选
2940,600997.SH,开滦股份,煤炭,煤炭开采洗选,2004/6/2,煤炭开采洗选
2941,601001.SH,晋控煤业,煤炭,煤炭开采洗选,2006/6/23,煤炭开采洗选
2942,601088.SH,中国神华,煤炭,煤炭开采洗选,2007/10/9,煤炭开采洗选
2943,601101.SH,昊华能源,煤炭,煤炭开采洗选,2010/3/31,煤炭开采洗选
2944,601225.SH,陕西煤业,煤炭,煤炭开采洗选,2014/1/28,煤炭开采洗选
2945,601666.SH,平煤股份,煤炭,煤炭开采洗选,2006/11/23,煤炭开采洗选
2946,601699.SH,潞安环能,煤炭,煤炭开采洗选,2006/9/22,煤炭开采洗选
2947,601898.SH,中煤能源,煤炭,煤炭开采洗选,2008/2/1,煤炭开采洗选
2948,601918.SH,新集能源,煤炭,煤炭开采洗选,2007/12/19,煤炭开采洗选
2949,000048.SZ,京基智农,农林牧渔,畜牧业,1994/11/1,农林牧渔
2950,000702.SZ,正虹科技,农林牧渔,畜牧业,1997/3/18,农林牧渔
2951,000735.SZ,罗牛山,农林牧渔,畜牧业,1997/6/11,农林牧渔
2952,000876.SZ,新希望,农林牧渔,畜牧业,1998/3/11,农林牧渔
2953,001201.SZ,东瑞股份,农林牧渔,畜牧业,2021/4/28,农林牧渔
2954,002100.SZ,天康生物,农林牧渔,畜牧业,2006/12/26,农林牧渔
2955,002124.SZ,天邦股份,农林牧渔,畜牧业,2007/4/3,农林牧渔
2956,002157.SZ,正邦科技,农林牧渔,畜牧业,2007/8/17,农林牧渔
2957,002234.SZ,民和股份,农林牧渔,畜牧业,2008/5/16,农林牧渔
2958,002299.SZ,圣农发展,农林牧渔,畜牧业,2009/10/21,农林牧渔
2959,002311.SZ,海大集团,农林牧渔,畜牧业,2009/11/27,农林牧渔
2960,002321.SZ,*ST华英,农林牧渔,畜牧业,2009/12/16,农林牧渔
2961,002385.SZ,大北农,农林牧渔,畜牧业,2010/4/9,农林牧渔
2962,002458.SZ,益生股份,农林牧渔,畜牧业,2010/8/10,农林牧渔
2963,002505.SZ,鹏都农牧,农林牧渔,畜牧业,2010/11/18,农林牧渔
2964,002548.SZ,金新农,农林牧渔,畜牧业,2011/2/18,农林牧渔
2965,002567.SZ,唐人神,农林牧渔,畜牧业,2011/3/25,农林牧渔
2966,002714.SZ,牧原股份,农林牧渔,畜牧业,2014/1/28,农林牧渔
2967,002746.SZ,仙坛股份,农林牧渔,畜牧业,2015/2/16,农林牧渔
2968,002868.SZ,绿康生化,农林牧渔,畜牧业,2017/5/3,农林牧渔
2969,002982.SZ,湘佳股份,农林牧渔,畜牧业,2020/4/24,农林牧渔
2970,300106.SZ,西部牧业,农林牧渔,畜牧业,2010/8/20,农林牧渔
2971,300119.SZ,瑞普生物,农林牧渔,畜牧业,2010/9/17,农林牧渔
2972,300313.SZ,ST天山,农林牧渔,畜牧业,2012/4/25,农林牧渔
2973,300381.SZ,溢多利,农林牧渔,畜牧业,2014/1/28,农林牧渔
2974,300498.SZ,温氏股份,农林牧渔,畜牧业,2015/11/2,农林牧渔
2975,300761.SZ,立华股份,农林牧渔,畜牧业,2019/2/18,农林牧渔
2976,300871.SZ,回盛生物,农林牧渔,畜牧业,2020/8/24,农林牧渔
2977,300967.SZ,晓鸣股份,农林牧渔,畜牧业,2021/4/13,农林牧渔
2978,600195.SH,中牧股份,农林牧渔,畜牧业,1999/1/7,农林牧渔
2979,600965.SH,福成股份,农林牧渔,畜牧业,2004/7/13,农林牧渔
2980,600975.SH,新五丰,农林牧渔,畜牧业,2004/6/9,农林牧渔
2981,603363.SH,傲农生物,农林牧渔,畜牧业,2017/9/26,农林牧渔
2982,603566.SH,普莱柯,农林牧渔,畜牧业,2015/5/18,农林牧渔
2983,603609.SH,禾丰股份,农林牧渔,畜牧业,2014/8/8,农林牧渔
2984,603668.SH,天马科技,农林牧渔,畜牧业,2017/1/17,农林牧渔
2985,603739.SH,蔚蓝生物,农林牧渔,畜牧业,2019/1/16,农林牧渔
2986,605296.SH,神农集团,农林牧渔,畜牧业,2021/5/28,农林牧渔
2987,688098.SH,申联生物,农林牧渔,畜牧业,2019/10/28,农林牧渔
2988,688526.SH,科前生物,农林牧渔,畜牧业,2020/9/22,农林牧渔
